date	review	rating	userName	title
2013-03-13 05:36:54	Ironic that he has become everything he hates. I Love America for allowing hate speech like this to be heard.	1	Intolerant liberal	OccupyOliveGarden
2013-02-19 03:37:59	I have loved Dan since first reading his column almost 20 years ago. He is open minded yet blunt, caring and unafraid of any question, quirk or kink. I know I represent a ton of people who learned about real sex from Savage Love- thank you!! There is a reason he has a column, podcast, tv show & speaks live all over the place, he is that good.	5	Savage fan for years	Mamina999
2013-02-15 12:49:00	I love listening to Dan give advice to his plethora of fans. He is kind and sensitive, yet abrupt when he needs to be. In such a sex negative culture, it is refreshing to hear someone talk about kink and how it is okay to be who you are.	5	Simply Amazing	Fudley05
2013-01-30 21:24:12	Or more.	5	Dan Savage for President!	KKdad
2013-01-25 13:29:46	"Heard about this podcast online, as i listened to the podcast i thought it was too crazy, weird and raunchy for me.

BUT I kept listening-so glad I did. MOST AMAZING THING EVER!!!!!!

Savage Love-cast makes any bad day good. The advice giver/host, Dan Savage, is so real, honest, blunt, open minded and accepting!! 

DAN IS FANTASTIC-BEST ADVICE GIVER I'VE EVER COME ACROSS!😃😀"	5	Best thing ever	Dani5678888888
2013-01-29 13:44:47	been listening to a few podcast and its consistent. he really has to depend on what his callers have to ask for it to be interesting vs what he himself had to say. he just sounds irritated and doesnt want to be there, and after a few episodes y should we be there to listen.	3	mixed	haiyah
2013-01-16 01:38:10	Hands down, my favorite podcast. Entertaining and informative, can't recommend enough! Tell your friends!!!	5	Smart & Snarky	Rache_Pie
2013-01-18 13:53:18	this guy needs a psychiatric intervention.	1	Good Grief	Danny_Trappedinsidethebeltway
2013-01-13 06:56:03	"Thanks to Dan's podcast, I now know the true definition of ""santorum"""	5	wisdom	Sklek
2013-01-09 18:48:16	Thank you Dan Savage	5	Best!	Sleepless worrier
2013-01-07 18:05:27	I wish I knew about this podcast earlier, although I've been listening for a couple years now.  As an American who was taught not to talk about sex, Dan Savage has single-handedly helped to dispel my ignorance.  No doubt I'm not the only one.	5	Thank you Dan Savage!	Bambasay
2012-12-11 20:04:13	He has raised the bar with this podcast	5	Entertaining And Informative	Brixtoncalling
2012-12-28 06:23:27	How does this intolerant, hate spewing reject even have a featured podcast?	1	Seriously?!?!?	librlrevolution
2012-12-11 12:59:14	Love it	5	Fantastic	Justin's icloud account
2012-12-08 13:55:54	I'm a 40 year old woman who just learned of Dan 1 week ago. All I can say is that I now realize just how sadly under educated I am. Or now I can say WAS! Thanks Dan! Super awesome!	5	Wow	auntbun
2012-11-18 07:36:20	Dan is amazing and is incredibly right on with his advice!	5	Fabulous!	LeahSeattle
2012-11-18 01:46:37	"As someone who majored in family studies and has studied human sexuality, marriage issues, and family dynamics, I find it very refreshing to find someone who thinks outside the box of traditional marriage/family/relationship therapy norms. Although sometimes when I hear his advice to a caller I think ""what is he thinking?! That isn't best practice at all!"" I agree with him the majority of the time, and he has helped me see alternative routes/advice that I would have never come to on my own."	5	Great podcast	Lizbot10
2012-11-05 04:50:25	By far the best podcast on the internet.  I literally ration my other podcasts to make sure that I always have some Savage Love available- I wish his column and podcast had been weekly required material in both high school and college.  It's awesome hearing someone being so crude about topics that generally don't even get discussed.  I've got a fever, and the only prescription, is more Dan Savage!	5	#1 Podcast	nchutz
2012-10-31 18:46:28	I've been listening to Dan for 3 years. His thoughts and opinions as well as the callers have changed my view on love, sex and relationships. Thanks Dan for all you do!!!	5	Life-changing	MelE1227
2012-11-01 18:56:04	I use to think I knew something, how wrong was I!  Very enlightening, thanks team Savage.	4	He stuck what where?	DJBurnham
2012-11-01 00:47:04	Without morality and with great vulgarity, Mr. Savage spews his opinions without regard to the sanctity of marriage or intimate relationships.	1	Secular	Clete2
2012-10-30 04:04:53	Great advise, an open mind and a huge heart.  I have learned much from this podcast.  Thank you for opening my eyes.	5	The Best	NomaLou
2012-10-18 20:29:56	I love Dan Savage. I have been reading him for a very long time (I won't say how long because it will prob make Dan feel old), but he has played a major part in my sexual development. As a victim of abstinence only education I can now call myself a proud ally to my best friends and brother. Thank you Dan Savage for teaching me how to love.	5	Love the lovecast	Morgatron8000
2012-10-17 23:49:37	This has nothing to do with health & fitness. Dont waste your time listing to this guy. I give him 1 star cause 0 is not an option.	1	He is horrible	Ria master
2012-10-17 19:44:27	I love my weekly dose of Dan Savage. He's changed my lesbian love life in so many ways. I'm definitely more open minded, thoughtful and GGG since listening to Dan.	5	<3	Julius Fever
2012-10-09 12:32:33	Great podcast, especially the opening rant it's my favorite part!	5	Love it!	Bree0318
2012-10-05 13:28:15	I recently moved to Egypt and listening to Savage Love really helps me stay sane some days! Thanks, Dan.	5	A way to not go crazy in the middle east	JackieCairo
2012-09-28 02:39:41	Love your show and points of view!	5	Thanks, Dan.	Callyourm21
2012-09-12 07:28:16	What is there not to love about this podcast and Dan Savage? Firstly he is hilarious, secondly he's intelligent and witty and thirdly yes he answers all my sex and relationship questions every Tuesday. P.S. this podcast is not for the faint of heart. Cheers!	5	In love with Savage	The Genius Waitress
2012-09-11 07:26:51	I've learned so much from Dan. What an awesome human being. So much love for this guy! I hope to see him soon at UC Berkeley :]	5	Absolutely amazing!	shawdir
2012-09-10 19:00:16	Great Show I love the way Dan and guests just tells it like it is, plus he has a sense of humor!! I have even learned a lot of stuff too.	5	Hooked	Shirley G.
2012-09-09 19:50:09	It's one of my favorite podcasts.  After a few episodes, it's like he's a good friend.  :-)	5	Something to look forward to!	circlesky73
2012-09-04 02:55:48	Very much enjoy the podcast and dan's work. Great show in Minneapolis recently	5	Long time fan	Psumm
2012-08-28 09:54:02	What you do is so important! Just glad you exist.	5	Thank you Dan!	Peach Poopy
2012-08-25 09:11:28	I look forward to the Savage Lovecast every week.	5	Love it!	cristna
2012-08-23 20:39:23	I've learned so much about myself and expanded my acceptance as a human being because of the issues the are brought to the forefront and straightforward manner that Dan deals with them. I would recommend the podcast to anyone	5	Must experience	Sad sudoku
2012-08-15 14:13:57	Unlike some people, I'm bummed that ended up with some non-explicit episodes… not sure how. Dan is awesome. 100% right all the time? No. But who is? I don't think he would claim anything of the sort… People are SICK, and I mean that in a most appreciative way. And thankfully some of the craziest call into this show. It would get pretty boring otherwise.	5	Bring on the Cussin' and Crazy!	cyclopsed
2012-08-13 03:14:00	Dan Savage rocks with his real world real time sex advice! I am a new listener and sure to be a long time one as well!	5	Blunt Real and Unapologetic	KepRob
2012-08-13 02:55:46	A must listen,	5	Brilliant!	BJJ Rules
2012-08-09 22:54:00	Straight, gay, bi, trans...Savage Love has some sweet truth, witty insight and lots of fun for everyone!  Rock on Dan!	5	Rockin the Mothership	HawaiiDrew
2012-08-04 01:58:48	...Savage Love is a worldview.	5	It's not just sex advice...	ShopperGrrl
2012-08-02 20:22:40	This is the only podcast that keeps me coming back week after week.	5	Looooove!	sarabear91
2012-07-31 11:44:27	Quite simply, I recommend this podcast   To my students when they graduate and sometimes before... The one person who I rate good enough to give my kids advice about love and sex	5	Excellent!	stella h-k
2012-07-28 04:20:09	DS is smart, honest, funny and guilt free.  Hellz ya.	5	Lurve, lurve, lurve!!!	Wespanation 
2012-07-22 15:57:10	Love the show, been listening for over 5 years. Always learn something new, funny, or bizarre...	5	GGG	GGG!!!
2012-07-19 22:26:45	Dan Savage is someone who remains open and fun regarding sex advice. He is also someone who is successful in their relationship!!! yay for good advice. His advocacy against bullying and bigotry makes Dan Savage #1 on my top ten list of people I would love to meet. He speaks his mind and cares about his listeners. I love Dan Savage and I love this podcast.	5	best sex advice	kemmer13
2012-07-18 15:14:36	Best relationship advice out there.	5	Love it!	Brian5280
2012-07-09 00:34:49	I am absolutely addicted to this podcast. Savage brilliantly combines blunt humor with sound, practical advice for every imaginable sex/relationship question one could imagine.	5	No one compares to Dan Savage	FutureMrsBrady
2012-07-07 21:01:21	Loved Dan Savage for years and the Lovecast is as good as it gets. Smart, funny, and informative. I wish it came out more frequently than once a week	5	Smart & Funny	5staruser
2012-07-04 12:31:18	LIstening to San Savage's podcasts have made me a better person. Seriously: Due to this podcast I am more comfortable with my sexuality, I am more open-minded and accepting of people with different preferences, and I am more willing to try new things. I've learned how to treat people better, and how to enjoy my personal relationships more.	5	Good, real information	JLemien
2012-07-04 06:01:52	Insightful, blunt, and truly caring advise given to people of all backgrounds that can help them realize self worth and find happiness!	5	Helped me accept people for who they are!	AnFlyer
2012-07-03 17:31:15	Great Podcast!	5	Great!	Justin Byers
2012-07-03 13:12:50	This show has improved my sex life, and made me more politically aware.	5	A favorite	Ry Fo
2012-06-29 14:36:42	Deals with similar issues as my show! I love Dan Savage. Lot to learn from him. GluckRadio podcast here saluting you, Dan!	5	Wonderful show	Dr. Errol Gluck
2012-06-28 20:28:16	Great podcast !!   Lots of great advise and information. A++++	5	Dan	cballs63
2012-06-21 23:50:58	Dan Savage is smart, entertaining, genuine, & hilarious! I look forward to the new Savage Love every week.	5	Excellent!	Caroline Susan
2012-06-21 09:48:08	Love it!	5	Funny. Insightful. Awesome	Thewahs
2012-06-19 23:04:06	Awesome, love it!!	5	Can't get enough	Kamamaha
2012-06-18 20:25:59	I just found this podcast and I love that I have so many old episodes to listen to between new episodes.	5	Addicting!	Lvedder
2012-06-16 02:59:31	I can't recommend Savage Love highly enough. Dan's approach to life will leave you feeling informed, confident and refreshingly empowered in many areas of your life despite your demographics. You'll laugh, you'll cry, you'll grow. This show is the total package. I tell everyone around me constantly to tune in.  And I sleep better at night knowing so many students are getting real sex ed (and life ed) from this podcast, the column and Savage U. For all this and the It Gets Better project, Dan deserves the Nobel Peace Prize. What an entertaining speech that'd be.. Thank you, Dan!!	5	Dan Savage for Nobel Peace Prize!	minkstole456
2012-06-12 13:16:12	Thee greatest podcast ever for lgbtq community.	5	Amazing	Thischicksaid
2012-06-12 22:32:14	This podcast is really great. It's def not for the judgemental, uptight snobs. I can enjoy all aspects of the show even if I can't relate to some topics, and it gives ppl an outlet so they don't feel like an outsider for having certain sexual preferences. Great job!	4	Broaden your horizon	MissLissa2323
2012-06-07 16:53:53	I just can't get enough	5	Best advice	CaLeB CrAyLeB
2012-06-02 02:42:40	Love this guy! We should all be inspired to be more accepting of of fellow humans. Thanks for being a role model for people no matter what their sexual identity.	5	Great podcast, smart guy.	Ttownfilmfan
2012-05-29 04:19:51	Love cast is awesome!	5	Love it	Jgalicia1
2012-05-26 10:53:05	I recently stumbled across the Savage Love podcast and I'm addicted... Dan is too funny and gives great advice...	5	Great stuff..	FoxyLeLe23
2012-05-27 01:19:28	Foul.  This is why our morals have declined and why the people of this country, especially the youth have no manners.  I understand that this is for adults but this type of discourse takes us one step closer to making this filth mainstream.  What's wrong with being a gentalman and do we really need to air our extreme sexual needs to the public?	1	Amazing	NYK345
2012-05-22 17:07:51	"Dan Savage is brilliant, hilarious, insightful, and a honest figurehead educating his listeners on a non-puritanical approach towards sex & relationships.  Can't get enough!

Do yourself a favor and get tuned into a reality based approach to relationship ideals, crazy funny Q&A, social commentary, and awesome guests.

Dan is helping evolve humanities consciousness!  

Long live Savage Love!"	5	Yes please & thank you!	Micadova
2012-05-24 10:49:30	I like this podcast when there is more sex talk and less Dan ranting about current events. He is talking about current events I care about but I did not sign up to hear about Savage Current Events Hour. He usually rants for about 12-15 minutes and I would rather be hearing sex calls. Seems like over the years, he may be tired of answering these calls and more into grandstanding... I miss Loveline!	3	It''s okay when he actually talks about sex.	gghostryderr
2012-05-21 03:05:25	Best love advise show that I've ever heard. Dans mix of comedy and bluntness is hysterical, a must hear.	5	Great	Dusty0422
2012-05-14 05:12:00	This is one of three podcasts I adore.  Dan not only gives his listeners such gracious and honest answers to their questions, he is funnier than fun.  Thank Dan, you are very entertaiining.  Keep it up.	5	Love Savage Podcast	Eutha
2012-05-05 02:17:29	Dan knows best.	5	Best podcast ever	Extrenergy
2012-05-01 19:55:14	I could listen all day! Eye opening, witty, and entertaining	5	If you don't like it, you're leotarded!	Issy is I
2012-05-02 12:49:52	I really love this podcast, but hope that some people never find out about it. As someone who loves the idea of a traditional monogamous marriage, I think if everyone listened to Dan, monogamy would become extinct. I think even he doesn't realize the way he comes across about it sometimes. I know hetero monogamy doesn't make for an interesting or edgy show, but I almost feel like my desire to want a monogamous marriage is a kink and not the norm because of listening to Dan. I'm not sure how I feel about that...	3	Great info, strong undertones - listen with care	Benjamin Dopson
2012-04-27 01:39:09	I have been a fan for about 2 yrs now thanks to a wonderful friend that used to tell the funniest story's about this podcast. It's an informative podcast that you may not always agree with but if your closed minded and full of hate for people that can express there sexual behaviors and fetishes then its not for you. But if you want to hear great questions and sometimes (depending on how you feel about the question being asked) great advice then it's for you. I am always looking forward to the next podcast and the next set of questions that Dan is going to take on. Again LOVE LOVE LOVE!!!	5	💚💙💜❤	Shasta Gomme
2012-04-26 00:02:29	I love this podcast, and I say this as a middle-aged, republican, married-to-my high-school-sweetheart, vanilla, southern, straight lady. Timeless advice, sometimes thought provoking, always interesting and poignant, funny & fun.	5	I even love it...	Lettiebuzz
2012-04-21 05:09:39	Love this guy!  He is real and says it how it is.	5	Love you Dude!	Emdf3431
2012-04-21 18:17:00	Dan seems to me to be be intolerant of opinions, beliefs, or points of view that differ from his own. I believe that he does not have an open mind nor does he practice acceptance of diverse points of view. He does have a good sense of humor and he is entertaining. I also sense that he is searching for a higher understanding. I feel that he is entertaining but I can't get past the sometimes not so subtle condescension that he expresses.	1	Closed Minded	joecatsav
2012-04-17 18:38:06	"Thank you & all those who bring UR word to the people<;-)
Satya"	5	Chicago, IL	W.L. Purfield III
2012-04-19 05:46:24	...	4	Funny but sometimes he's too harsh	DjR0R
2012-04-05 02:10:38	Always a great show. Interesting, funny, and smart.	5	One of my favorites	Ultra runner girl
2012-04-13 17:31:20	A sodomite opining about heterosexuals is a joke	1	Horrible	KonaConservative
2012-04-11 18:35:31	I don't get it, I just don't feel like he's all that wise or caring, just extremely blunt and opinionated, but maybe I haven't picked the best episodes to listen to?	1	Disappointed	Anonymous 543219876
2012-04-06 18:24:21	But I've learned so much from this guy. I wish I had him when I was younger. I would have learned that my fetish was not so unusual (both of them). Keep up the good work, but please, leave Lucy home. I'm sure she is super nice, but we can't handle her.	4	I'm old.	CC Ryders
2012-03-31 15:53:45	Never a bad show! Dan Savage is fabulous! Can't wait to see his new show! ❤❤❤❤❤	5	Love!!!!	C.R.6.
2012-03-20 04:08:16	In the sex-negative society we live in, Dan's openness and candid nature is a breath of fresh air. For everyone sexually active (or wanting to be), his sensible, practical, and genius advice is a must-listen for anyone looking for frank, sex-positive conversation and advice. I especially look forward to Dan's show-starting rant. Hilarious!	5	Too important to ignore	potatomistress
2012-03-19 09:11:27	:)	5	Awesome podcast for anyone over the age of 13	Silverman780
2012-03-13 13:14:58	He is that important.	5	Savage for President	Skylerdean
2012-03-03 10:45:24	Love love love what he has to say!!!! Advise is never sugarcoated and is given from a logical prospective !!! Great podcast	5	Best sex advise ever	Expjp
2012-02-24 04:18:51	I look forward to every podcast! I get current news for the sex-positive adult. Dan is the best advocate for sexual freedom for all, gay or straight, that there is.	5	Dan is the best!	chubboid
2012-02-23 05:30:41	Sex Ed for adults - if you're sexually active, you should be subscribed to this podcast for sure.	5	Enlightening!	JMDM81
2012-02-18 05:55:23	"Insightful ""Current"" approach. Avid listener."	5	Yes... Thank you	BuddyMO70
2012-02-07 01:29:09	Fantastic podcast - always insightful, usually funny bedroom advice.	5	Smart and Entertaining!	Dinosaur Universe
2012-02-01 04:26:32	Def worth listening to	5	Amazing	Why do we need to give a name
2012-01-30 16:48:30	Working in an office that is comprised of a sea of cubicles, there isn't much exciting by way of conversation, aesthetics or people. Listening to this (conspicuously with my headphones) keeps me sane during the work day. Thanks, Dan. Love your ahow	5	Great to listen to at work	RoxyC444
2012-01-26 23:23:04	Best advice giver. Ever!	5	Love him!!!!	michele502
2012-01-23 06:43:52	Worth every penny!	5	The Best	Maggie_kg
2012-01-16 04:02:42	I really didn't know a whole lot about Dan before I started listening to the podcast. I jumped in and enjoyed it though. The podcast even helped to change my views on a lot of social issues, not to mention my knowledge about how to deal with certain situations.	5	Started Listening as Skeptical	Cadere
2012-01-15 01:38:59	Intelligent, non-judgemental sex advice mixed with scathing sexual politics analysis, humor, and beating down of the American Taliban.  Other sex podcasts are a joke compared to Dan.  I only wish he did more than 45 minutes a week.	5	Dan Savage is a god!	Adam Schramm
2012-01-06 08:24:14	Insightful, honest, funny, courageous, compassionate,righteous...I just can't say enough about this program. Keep it up. F'ing fabulous!	5	Wonderful!	NENichols
2012-01-04 01:12:27	Dan is great!  You won't be disappointed by this podcast!	5	Simply the Best Podcast Ever!	BostonJenny
2011-12-27 20:09:22	I can only give 5, but I need ten to accurately portray the awesomeness. Dan, you are like a tsunami of change sweeping the American public- if our culture can shake the crazy attitude it has toward sex, I will attribute a huge part if that to you. Nice work with santorum, and I am honored to say I was listening when you launched the it gets better project- keep up the good work, Dan!	5	10 stars!	pirate_annie
2011-12-14 17:49:11	Love the podcast	5	Great	Vuek
2011-12-06 18:47:41	"Are you kidding people?! Who could not love Dan's on the road wife! She's hilarious! The few weka that she was missing she was sorely missed! And that says something because I love Dan!

Keep giggling!

Jaime"	5	Lucy!	Jaime McNeal
2011-12-06 01:31:29	Dan is great. The most thoughtful articulate and compassionate advice columnist I've ever listened to.	5	Awesome	gutters
2011-12-01 07:50:37	Positively love this	5	Love!	Ggg auto4u
2011-11-20 11:53:24	The first and only podcast I ever really loved. Informative, insightful, hilarious, and guaranteed to make you think about sex and relationship issues in a healthier way (although certainly not a traditional way - Dan was part of the reeducation that helped me think critically about our society's crazy ideals about relationships). I've listened to it for something like 8 hours straight while catching up on back episodes without getting bored. It has also led to great conversations about tricky issues with my boyfriend and with others. My only complaint would be that I don't get new ones more often!	5	My favorite	VUPGH
2011-11-14 04:46:20	He tells it like it is!  Keep fighting the good and compassionate fight!	5	I love Dan!	Mtcoach
2011-11-14 00:20:14	Great content...and Dan is hilarious. Used to read his articles years back, but now that I have an iPhone I can easily enjoy Savage Love :)	5	Fantastic poscast	FearlessKN21
2011-11-09 03:34:35	Started with today's podcast (11/8/2011), and after laughing yet feeling informed I couldn't help but wanted to hear more.	5	1st time listener, now #1 fan.	JRouse305
2011-11-02 00:22:06	"Dan, thank you. Your lovecast has helped me to become more open minded and sex positive, and I now have much more fulfilling relationships and sex. You also helped to give me the courage to finally come out to my dad, and I helped with an ""It Gets Better"" collaborative video. Thanks for helping me to change my life for the better and to help others do the same."	5	About time I reviewed...	Daveeed81
2011-10-31 19:34:41	Fantastic advice for how to behave what to expect from others.	5	Great podcast.	Unsq
2011-10-24 03:12:14	I love the podcast, Dan.	5	Fantastic and informing	Alyssaowwie
2011-10-14 06:50:52	Thanks, Dan, for all your efforts to bring good thinking, honesty, and fun to the American sex conversation. I love the podcast, the app, and the column AND am totally impressed by your work on the It Get's Better project. Keep it up! (and in all the ways that can be interpreted).	5	A Real American Hero	TLColes
2011-10-12 07:03:48	If it weren't for you, I wouldn't even know who Rick Santorum is. Because of you, I now pledge to use 'Santorum' at least once a day in everyday conversation.	5	Thank you Mr. Savage	TheSeedTwoPoint0
2011-10-06 15:44:25	Dan is the MAN!	5	Love it!	Wallatz
2011-09-18 15:38:52	Dan's show is a revolution!	5	Dan's show is a revolution!	Lolarobot
2011-09-18 05:30:40	So very very good.	5	Amazing	Pastiness
2011-09-13 15:57:56	Love this podcast! Dan is awesome and has helped me be way more open minded and accepting.	5	Love it	Bethann888
2011-09-13 07:49:30	This is a really good sex advice! And to the right wing idiot a few reviews below me, get a life.	5	Really great!	Joshie squashi
2011-09-04 02:58:56	This is a good show, like loveline but for adults.  Straight talk and good advice.	5	Great	Tahoey
2011-08-24 03:16:38	I wish I had this information 20 years ago.  It probably would have prevented my marriage and subsequent divorce.  This podcast is very explicit and not for everyone.  I find dans political commentary LOL funny, and it is one of my favorite parts of the show- Dan, I love your rants!!!!	5	Sex Ed for adults	Lewisrotts
2011-08-13 03:10:38	This podcast is for everyone. Every race, sex, political party and religion. Dan has a very realistic look on life and relationships and no matter who you are you can learn something.	5	For everyone	Jessinboston
2011-08-13 13:54:35	"Having appeared on Bill Mar's far left wing HBO drivel one too many times, along with Richard Maddow (Rachael or whatever, same thing),
hooray for the latest dope to come out of the closet, woo-hoo.
C'mon, at least come up with some original material, step back and find the humor in this pathetic feel-sorry-for-me hypebole!  Nothing like taking oneself too seriously while attempting to degegrate any variances from your own down-in-the-dumps depressing thoughts, opinions and sad commentaries.
I do sincerely hope things will improve for you, so good luck and perk up."	1	SICKOS UNITED	C.P.O., Ret.
2011-07-27 02:56:12	I listen while I type my life away at my ho hum job :p It makes my day go by fast and cheers me up! Keep up the good work!	5	Great podcast!	Jbohnert
2011-07-26 09:02:30	I love listening to intelligent people talk. Dan is so much fun to listen to, I often find myself trying to predict how he will respond to a caller. Outstanding podcast.	5	Smart!	TM54
2011-07-22 19:54:26	Someone recommended this podcast to me on an atheist message board. At first I ignored the recommedation because sex has always made me a bit uncomfortable (though I've always loved porn, whether others have known it or not). I'm a straight guy that was raised Mormon and taught that sexuality is wrong, except in marriage (and even then with strict limitations), which I always found to be a mixed message. I've had little luck with women, but I'm tired of that. I'm lonely and feel socially awkward because it seems everyone else is having it but me, so I want to conquer this area of the human experience that I've been missing out on for so long. I have problems, and I'm ready to put the cognitive dissonance aside and deal with these problems head-on. I've been listening to the first few episodes of this podcast and will continue learning. Being exposed to relevant information and rational advice is helping me get past my latent guilt and bitterness towrd the opposite sex. I have some hope still.	5	Recovering psychologically	empbac
2011-07-09 21:36:41	Dan gives consistently excellent advice on every sex topic imaginable. It's a great place to learn about kink as well.	5	Consistently Excellent	ACPHL
2011-06-27 06:26:09	I love This podcast I listen to him all the time he really good at what he does,keep up the good work Dan Can't wait until your on M.T.V.	5	Wonderful	Kades26
2011-06-10 04:35:37	Dan gives great advice in a blunt, intelligent, and entertaining fashion. I'm a huge fan!	5	Love Dan, love the show!	mrsjackiekennedy
2011-06-08 12:05:30	Hilarious, insightful, raunchy, intelligent, did I mention hilarious?	5	Must listen!!	Dominicsjr
2011-05-25 20:37:34	I just discovered this podcast a couple of weeks ago and I love it! I'm starting from the very beginning and it keeps me entertained at work all day. Dan doesn't sugar coat it and tells it like it is. I wish I was able to listen to something like this growing up. It's amazing how misinformed I was about sex.	5	Wonderful podcast!	April Austin
2011-05-17 03:07:26	Great	5	It doesn't get better than Dan Savage	FGarber
2011-04-20 09:58:26	Dan is a clear, defiant voice in a sea of misinformation about sex.  He's critical where it counts, yet has the compassion of a mother bird watching her young spread their libidinal wings.   The world should applaud.	5	he	MoiraSaltzman
2011-03-07 02:03:19	Dan Savage gives the best sex advice. But this podcast is more than just sex advice. It's a great way to learn to keep an open mind about all your relationships: romantic and otherwise. Dan is an astute student of all human behavior and he always manages to help me think about things from a perspective different than my own. You can't get any better than that.	5	More than just sex advice	BoboPuppyhead
2011-04-10 06:26:29	Seriously, this was just what I was looking for in a podcast. I love the guests and the advice given, and it's a great addition to my line up. Always look forward to the next episode! Keep up the great work! :)	4	Just what I was looking for	piglet2000
2011-02-22 23:51:26	Dan is fantastic, he's witty and informative. Who couldn't benefit from a better sex life?	5	every adult needs this podcast.	CrayolaOne
2011-01-22 02:36:48	"I've been listening for a few months, and I LOVE this podcast.  Dan's advice is balanced, sincere, profane, and often hilarious.  There's an underlying compassion and sincerity in the way that he addresses callers which shows that, despite his curmudgeonly attitude, he really does care about helping people out, even when that means telling them flat-out how stupid they're being.  The responses to callers' questions don't pull any punches, and listeners may not always agree with his words, but Dan usually gives good advice and, even better, he does his fans the courtesy of sharing their replies and rebuttals on-air.  He doesn't bat an eyelash at even some of the most bizarre or ignorant questions, and responds to questions about unusual kinks or situations with fairness and sincerity.

The opinions expressed may not be palatable to everyone, and if you're offended by salty language or frank discussions of non-hetero, non-monogamous, non-vanilla sexual practices and relationships, this definitely isn't the show for you, but if you've got an open mind, a sense of humor, and a morbid curiosity about other people's sex lives, definitely give the Lovecast a listen."	5	There's nothing you can't ask...	Yunami
2011-01-11 02:55:08	"Please address the following on a future show:

1. Now that DADT is repealed how will the military handle their transgender members? Their grooming/clothing standards are currently rigidly defined by biological sex identity.

2. Given current and past discrimination against GLB&T-Americans why shouldn't WE get affirmative action hiring and minority contracting preferences?

Now is not the time to quit being activists. We must lean forward."	5	lets work on these issues now	Ryfj
2010-11-25 17:19:53	Love it just the way it is, Dan and TSARY. Keep it up!!	5	Love this!	jkeakea
2010-11-16 19:33:31	This podcast is not only informative but so funny as well! I love you Dan!	5	I <3 <3 Dan Savage!	Moomsie
2010-11-23 09:30:38	I am writing this review because Savage crossed the line. He was filling the proverbial glass with hate for the conservative and/or traditional persons. He finally expressed his intolerance for them by adding a side car of hate once the glass had been filled. Savage, your responds are just canned answers with slight changes to each caller. Get off the soap box and educate, entertain, and make us laugh.	1	All done with Savage	Drama fan
2010-11-09 17:55:32	Reality based, honest, caring, dirty, and wonderful sex advice. I never miss an episode.	5	Best sex advice ever	PowerfulDot
2010-11-07 03:21:30	Could be a very good podcast. Very foul language all the time. Makes him sound very unintelligent. Throwing an F bomb where it fits would add some class to this podcast. Couldn't listen after a few minutes.	1	Why?	dmariehomes
2010-11-03 13:49:35	This is a podcast everyone needs to listen to. Go through them in order, out of order, backwards, sideways, whatever works for you...but just do it. It will change the way you think about sex and sexuality for the better. So open up and take a big giant piece of knowledge given by the one and only Dan Savage. You'll thank me later. Enjoy!	5	Everyone needs some Dan in their life	azimm008
2010-11-02 17:20:55	Dan, a caller's phone number accidentally got aired on today's podcast.  Please take down and fix pronto!!!  Love your show.	5	FIX TODAY'S PODCAST!! (Phone Number issue)	B.Tosh
2010-10-20 16:00:38	I honestly think listening to the Savage Love podcast has made me a better lover and a better person. And, it's darn entertaining!	5	Love it	Sarah(5)
2010-10-05 11:03:12	There is only one Dan Savage. His humor, wit, and thought provoking commentary/advice is second to none.  Dan please never go away.	5	Enthusiatic thumbs up	Doogielas
2010-09-17 01:29:54	Dan always makes me feel a little more hopeful about human decency. At times I disagree with some of his advice, but at the core is his genuine desire to help people. Savage Lovecast guarantees plenty of spit-take laughter, and a dose of kind common sense.	5	Savage sanity check	newbiedoo
2010-09-29 03:12:47	"I've read Dan's column for years, listened to the podcast for 2.  I finally had it and unsubscribed today.  Dan, you need to just rename your podcast ""Dan's Gay-Rant.""  If you don't mind listening to the endless soap box rant about gay anything, this is for you.  I'm not anti-gay or anything, I just wish Dan would stick to the calls and letters like in his column.  Instead he has increasingly added more and more rant that I just can't do it any more.  Dan, dial it back a few, I can't be the only person that thinks this.  Or do whatever you want, I don't care."	1	2 year listener unsubscribes today	Fourierslaw
2010-08-30 18:51:06	Fabulous podcast, I would highly recommend it. Dan gives great advice. I love his honesty and ability to answer any question. I wish he gave advice on everything!	5	Love Dan Savage	rpar003
2010-08-23 00:00:00	Can't tell you how much I love this podcast! I have listened to each and every one of the 200 episodes. I used to download them 5 at a time to spice up a long drive (the time flew!) I also can't tell you how often I use or repeat Dan's advice. If you're offended by cursing then back the f•€k up and go listen to storycorp... I love Dan's filthy (honest) mouth and never plan to DTMFA. I just hope people keep coming up with new and exciting quandries! So stop reading podcast reviews and go muddle up some sexual disharmony!	5	Savagely in love with Dan and the Dreaded Youths	searolyn
2010-08-17 22:14:32	"If you are an open minded human and can listen to graphic, frank sexual speech, then you will love this podcast.  

Dan Savage, I have been a fan of yours for years and love to listen to your honest advice.  (Which often centers around the need for better communication.)  Your listener call ins stick with me and your honesty renews my faith in the human spirit. Thank you for the Savage experience."	5	Woo-Hoo!!	Luckychuckle
2010-07-31 04:06:37	Mine is still downloadin	5	Still	Mason Emlen
2010-08-13 04:49:13	The advice is lame.  He swears like a teenager.  By that I mean often and for no apparent reason.  His personality is not appealling.  This one is not for me.	1	Horrible	slmoff
